row,neutral,approval,realization,disapproval,confusion,optimism,annoyance,disappointment,curiosity,caring,desire,sadness,admiration,amusement,anger,joy,disgust,fear,gratitude,excitement,surprise,relief,love,nervousness,remorse,embarrassment,grief,pride
16,0.5846009254455566,0.30284973978996277,0.06766422837972641,0.049592405557632446,0.004607669077813625,0.03590697422623634,0.010250067338347435,0.017409702762961388,0.0006007378688082099,0.004107264336198568,0.002362256171181798,0.00378628121688962,0.004667456727474928,0.00046410621143877506,0.0008542873547412455,0.0007107469136826694,0.0012926874915137887,0.0017706494545564055,0.001007992890663445,0.0004404554783832282,0.0004752416571136564,0.0019444107310846448,0.0008594475220888853,0.000883751199580729,0.0007817347650416195,0.0006594983278773725,0.000466513738501817,0.0006446037441492081
17,0.1036413311958313,0.5261173844337463,0.03764643520116806,0.014919834211468697,0.007990042679011822,0.044524215161800385,0.006691088434308767,0.003992835525423288,0.0017582378350198269,0.0191922839730978,0.0031645784620195627,0.0016815571580082178,0.11031097918748856,0.006633447948843241,0.0010119321523234248,0.5244978070259094,0.0005874200724065304,0.0009367383900098503,0.012800192460417747,0.017981233075261116,0.0015343730337917805,0.07742626965045929,0.004989153239876032,0.0020030015148222446,0.0006097336881794035,0.0007962009403854609,0.001060605514794588,0.016101771965622902
18,0.6836722493171692,0.04070198908448219,0.05442500486969948,0.16891247034072876,0.006144003476947546,0.0534585677087307,0.03393934294581413,0.03862571343779564,0.001784955384209752,0.0015088251093402505,0.0025909978430718184,0.0021079268772155046,0.0018616040470078588,0.0009929233929142356,0.001883042394183576,0.0007121527451090515,0.002171745989471674,0.0012800961267203093,0.0007060909410938621,0.0012122760526835918,0.011166093870997429,0.0009792345808818936,0.0003548557579051703,0.0005406708223745227,0.0006447870982810855,0.0015346455620601773,0.0004718987038359046,0.00044259740388952196
19,0.3626111149787903,0.27358102798461914,0.04611062631011009,0.012812966480851173,0.46286460757255554,0.014656208455562592,0.006520611699670553,0.005073769949376583,0.04918757081031799,0.00267414515838027,0.0018681748770177364,0.001199818099848926,0.010816697962582111,0.0007461825152859092,0.0009104225318878889,0.0016260775737464428,0.0009765173308551311,0.0009241332882083952,0.0012634552549570799,0.0018177416641265154,0.0018570474348962307,0.0009643798694014549,0.0026170150376856327,0.0010961457155644894,0.0007600366370752454,0.0005583181628026068,0.00032241683220490813,0.0005032818298786879
20,0.7699214816093445,0.06939750164747238,0.017373979091644287,0.18545854091644287,0.004370670299977064,0.008788246661424637,0.05725400149822235,0.008938740938901901,0.002094707451760769,0.008230475708842278,0.0018449716735631227,0.0017582537839189172,0.000805715040769428,0.0005540461861528456,0.0052083698101341724,0.00041741959284991026,0.0012946146307513118,0.0006064105546101928,0.0004584802663885057,0.00033476686803624034,0.00040341290878131986,0.0005353892338462174,0.0004348528163973242,0.00038835330633446574,0.00041205110028386116,0.0006217870977707207,0.0002753213921096176,0.00019841127505060285
21,0.17154216766357422,0.2462758868932724,0.021804988384246826,0.00403807545080781,0.06125015765428543,0.09052492678165436,0.0018425356829538941,0.0015609300462529063,0.19464518129825592,0.005749261938035488,0.01651172898709774,0.0008478375966660678,0.09863294661045074,0.0033558125142008066,0.00045572491944767535,0.01255341712385416,0.0008220270974561572,0.0017154073575511575,0.0016958654159680009,0.14107906818389893,0.00696617690846324,0.0017321602208539844,0.004513411782681942,0.0015281891683116555,0.0004977222997695208,0.000285955989966169,0.00035480756196193397,0.0010897471802309155
22,0.5095094442367554,0.03699733316898346,0.008612888865172863,0.002624216489493847,0.12451157718896866,0.004279532935470343,0.004218711983412504,0.001783386105671525,0.4584844708442688,0.0022977893240749836,0.001955772051587701,0.0015455503016710281,0.003414856968447566,0.0009447779157198966,0.0010656923986971378,0.0007234655204229057,0.0006931124953553081,0.0009671918815001845,0.0005583636811934412,0.001641343696974218,0.0024738735519349575,0.0002345766988582909,0.0022318519186228514,0.000484715768834576,0.0005185448681004345,0.00038013869198039174,0.0002841468376573175,8.516447269357741e-05
23,0.07690272480249405,0.015345831401646137,0.015230446122586727,0.01641511544585228,0.0021022192668169737,0.002864163601770997,0.01949678361415863,0.23718179762363434,0.0026483687106519938,0.005353049840778112,0.0031044776551425457,0.7808508276939392,0.006241507828235626,0.0012983870692551136,0.004514073953032494,0.002972253132611513,0.0026071746833622456,0.0018578997114673257,0.0008156687254086137,0.0009555976139381528,0.0014539139810949564,0.0015405348967760801,0.00324247102253139,0.0036969026550650597,0.0049695116467773914,0.001603512093424797,0.011374196037650108,0.0003789486363530159
24,0.8569400310516357,0.03913651779294014,0.046973660588264465,0.03632174804806709,0.0026063404511660337,0.003771372837945819,0.03888126090168953,0.05480175465345383,0.0006020863656885922,0.001105641946196556,0.0008044978603720665,0.009307348169386387,0.0017018293729051948,0.000941831327509135,0.002086760476231575,0.0006917022983543575,0.0027575476560741663,0.0009533659322187304,0.00048068148316815495,0.00031007351935841143,0.0005898608942516148,0.0008302194182761014,0.0006573832943104208,0.0006182274082675576,0.0008709771791473031,0.0018477109260857105,0.0006180445197969675,0.00036956690018996596
25,0.8057319521903992,0.17066487669944763,0.03643495962023735,0.002833845792338252,0.0014523911522701383,0.00391940213739872,0.008957553654909134,0.002649076748639345,0.000647838634904474,0.00042352124000899494,0.0009354825597256422,0.0006557503947988153,0.00683436868712306,0.001252027926966548,0.0009844843298196793,0.0015378739917650819,0.0018459343118593097,0.0005293177673593163,0.0007170297321863472,0.0019690420012921095,0.0009702648967504501,0.0006320637185126543,0.000976612325757742,0.00020488027075771242,0.00016941834473982453,0.00045806742855347693,0.00016665436851326376,0.0007068085833452642
26,0.7699214816093445,0.06939750164747238,0.017373979091644287,0.18545854091644287,0.004370670299977064,0.008788246661424637,0.05725400149822235,0.008938740938901901,0.002094707451760769,0.008230475708842278,0.0018449716735631227,0.0017582537839189172,0.000805715040769428,0.0005540461861528456,0.0052083698101341724,0.00041741959284991026,0.0012946146307513118,0.0006064105546101928,0.0004584802663885057,0.00033476686803624034,0.00040341290878131986,0.0005353892338462174,0.0004348528163973242,0.00038835330633446574,0.00041205110028386116,0.0006217870977707207,0.0002753213921096176,0.00019841127505060285
27,0.866165280342102,0.026296202093362808,0.018619835376739502,0.03218134865164757,0.0008240584284067154,0.003473062766715884,0.03600846603512764,0.014650445431470871,0.0003124352660961449,0.0013909876579418778,0.0013882594648748636,0.0032092793844640255,0.0013673290377482772,0.0011223016772419214,0.0027468109037727118,0.0008099051774479449,0.002180369570851326,0.0005930213374085724,0.000998872914351523,0.00044077870552428067,0.000333260657498613,0.0006450818618759513,0.000357677141437307,0.00030408811289817095,0.00053146987920627,0.0010537835769355297,0.00034625938860699534,0.0003578623291105032
28,0.27170082926750183,0.12969747185707092,0.05251412093639374,0.5038293600082397,0.12801605463027954,0.056781038641929626,0.019146693870425224,0.01938972994685173,0.0036090125795453787,0.004316581413149834,0.004378547891974449,0.0015033860690891743,0.004878349602222443,0.0013293744996190071,0.0016062419163063169,0.0030276854522526264,0.0011351077118888497,0.0010002951603382826,0.002771420171484351,0.001912290696054697,0.002630202565342188,0.0020765282679349184,0.0012533433036878705,0.0010782070457935333,0.0008304587681777775,0.0009039251017384231,0.00038153023342601955,0.0007344972691498697
29,0.49574872851371765,0.026828784495592117,0.02111256867647171,0.6600824594497681,0.008748291060328484,0.0024872750509530306,0.03647081181406975,0.020265603438019753,0.0016001536278054118,0.00147463649045676,0.0008714806754142046,0.0024147722870111465,0.0025617650244385004,0.0011993958614766598,0.0038206831086426973,0.0009574873256497085,0.0017448430880904198,0.0005570636712945998,0.0009945593774318695,0.0007299960125237703,0.0018488819478079677,0.0006583324866369367,0.0007173403282649815,0.0003866258484777063,0.0005599886644631624,0.0011599184945225716,0.00035724605550058186,0.00029258205904625356
30,0.4151248037815094,0.1272478848695755,0.021823273971676826,0.55338054895401,0.003193164709955454,0.004954352509230375,0.02958500199019909,0.009414141066372395,0.0008543801377527416,0.0037823012098670006,0.0009674876928329468,0.0017448954749852419,0.004064611624926329,0.002878636820241809,0.002935832366347313,0.003955504857003689,0.001363155315630138,0.0006003234884701669,0.0015096860006451607,0.0017395811155438423,0.0015546667855232954,0.002373021561652422,0.0006738445954397321,0.0004060453502461314,0.00034015942947007716,0.0009509152732789516,0.000355844123987481,0.0006722407415509224
31,0.432929664850235,0.02419661357998848,0.016987379640340805,0.030983300879597664,0.7125717997550964,0.005182964727282524,0.02589842677116394,0.007862035185098648,0.11789056658744812,0.0018995455466210842,0.0012552315602079034,0.0014517350355163217,0.0015094401314854622,0.0009029093780554831,0.00299352896399796,0.0009056446142494678,0.0018848393810912967,0.0013693345244973898,0.0006064440822228789,0.001163169159553945,0.003360436297953129,0.0003310746396891773,0.000943825114518404,0.0012405632296577096,0.000802341615781188,0.001474137301556766,0.00028620363445952535,0.0001616522786207497
32,0.7353343963623047,0.05462789535522461,0.03589637950062752,0.27583247423171997,0.017174551263451576,0.006899687461555004,0.016457481309771538,0.008455735631287098,0.0013718106783926487,0.00174574030097574,0.0011248114751651883,0.0010682024294510484,0.0017922037513926625,0.000811837671790272,0.0014437640784308314,0.0008420764352194965,0.0008031975594349205,0.0004343285399954766,0.0007845627842471004,0.0005702083581127226,0.0008962649153545499,0.0005807491834275424,0.0005141774890944362,0.000335564895067364,0.0003182761720381677,0.0004728127387352288,0.00021806274889968336,0.00023411014990415424
33,0.4049389958381653,0.46423110365867615,0.02195747382938862,0.057732339948415756,0.0021188699174672365,0.027132246643304825,0.025707675144076347,0.002968743909150362,0.0009670329163782299,0.051530253142118454,0.002278587780892849,0.000938131648581475,0.01723061315715313,0.000500005204230547,0.0030162627808749676,0.0009870576905086637,0.000829941825941205,0.0007479716441594064,0.0017402354860678315,0.0012631489662453532,0.0004163440316915512,0.0024095731787383556,0.0007152985199354589,0.00047906977124512196,0.00028063819627277553,0.000305274996208027,0.0003097629523836076,0.001303899916820228
34,0.6610561609268188,0.04959787800908089,0.052783817052841187,0.30487310886383057,0.005737551022320986,0.004695046693086624,0.06942733377218246,0.035007599741220474,0.0007323389872908592,0.0015949209919199347,0.0009122120682150126,0.0026508031878620386,0.001508809276856482,0.0006948164664208889,0.0035322352778166533,0.0005311584682203829,0.002730914857238531,0.0006368491449393332,0.0005654621636494994,0.0003311163163743913,0.0011423472315073013,0.0007632879423908889,0.0004882942303083837,0.0005141696310602129,0.0005972536746412516,0.0016073817387223244,0.0003606734098866582,0.00034544282243587077
35,0.415254682302475,0.4220399558544159,0.013208482414484024,0.002658453769981861,0.0009216259350068867,0.04403074085712433,0.010097295045852661,0.0013796023558825254,0.001988988136872649,0.0025451777037233114,0.0066304695792496204,0.00031794680398888886,0.07483964413404465,0.010188288986682892,0.001471682102419436,0.011066392064094543,0.0012308529112488031,0.0004064828099217266,0.0007476808968931437,0.028993923217058182,0.0009471298544667661,0.0015803988790139556,0.001667952281422913,0.00020023387332912534,0.00014475481293629855,0.0002639573358464986,0.00017451988242100924,0.002260178327560425
36,0.1920974999666214,0.6393800973892212,0.047759003937244415,0.03868153691291809,0.004762178286910057,0.0690704956650734,0.0142993638291955,0.004337793216109276,0.0012647748226299882,0.010074595920741558,0.008238579146564007,0.001763883512467146,0.006923681125044823,0.000795154192019254,0.0020942091941833496,0.001476125791668892,0.0019620582461357117,0.009414506144821644,0.0008754347800277174,0.002022902015596628,0.0008278960594907403,0.0024871826171875,0.0009785578586161137,0.0017068774905055761,0.0004839925095438957,0.0007605727878399193,0.00041922988020814955,0.0012892368249595165
37,0.5960208773612976,0.03504933789372444,0.06261850893497467,0.3262081444263458,0.14895452558994293,0.014390137977898121,0.058470264077186584,0.08174002170562744,0.010956332087516785,0.003423386951908469,0.0028706600423902273,0.006063465029001236,0.0007616255315952003,0.0017510484904050827,0.0020971677731722593,0.0037377364933490753,0.001379390829242766,0.0017467653378844261,0.0003906360943801701,0.0011668852530419827,0.002527491422370076,0.002504367148503661,0.0005162488669157028,0.00442790100350976,0.0011364666279405355,0.0031125943642109632,0.0006817429675720632,0.00041851491550914943
38,0.258604496717453,0.030548876151442528,0.025765925645828247,0.09506309032440186,0.004211566410958767,0.010150983929634094,0.08464019000530243,0.024284575134515762,0.001566175022162497,0.003522499231621623,0.0023001672234386206,0.009488526731729507,0.002098939847201109,0.0013693567598238587,0.022424666211009026,0.0011026500724256039,0.03183805197477341,0.4530230164527893,0.0005186899797990918,0.0015964426565915346,0.0037019483279436827,0.001054174150340259,0.000635225442238152,0.009803307242691517,0.0006043679895810783,0.007806661073118448,0.0011727627133950591,0.0007984282565303147
39,0.07734286040067673,0.016256339848041534,0.011309081688523293,0.09226817637681961,0.007258858997374773,0.002755790948867798,0.7741137742996216,0.046268023550510406,0.004512563813477755,0.0019196531502529979,0.002672709757462144,0.002437697257846594,0.0032966043800115585,0.011764353141188622,0.07937470823526382,0.0024986190255731344,0.10465819388628006,0.0009302721591666341,0.002014336409047246,0.0018067635828629136,0.0018079034052789211,0.0008584698662161827,0.0005432259640656412,0.0013387836515903473,0.0007207476883195341,0.014774423092603683,0.00041601157863624394,0.0007631417247466743
40,0.4029192626476288,0.0035542885307222605,0.004009523894637823,0.007662701886147261,0.22427120804786682,0.001836456940509379,0.04053841158747673,0.004764368757605553,0.5341431498527527,0.0014314858708530664,0.0007266976754181087,0.0015456046676263213,0.0009982892079278827,0.0017161366995424032,0.009382028132677078,0.0007043086807243526,0.002041744301095605,0.001086958684027195,0.0006312458426691592,0.0012517744908109307,0.010550797916948795,0.0001221900893142447,0.000615954224485904,0.0006050319643691182,0.00038545060670003295,0.0014151380164548755,0.00035700263106264174,5.436345236375928e-05
41,0.7699214816093445,0.06939750164747238,0.017373979091644287,0.18545854091644287,0.004370670299977064,0.008788246661424637,0.05725400149822235,0.008938740938901901,0.002094707451760769,0.008230475708842278,0.0018449716735631227,0.0017582537839189172,0.000805715040769428,0.0005540461861528456,0.0052083698101341724,0.00041741959284991026,0.0012946146307513118,0.0006064105546101928,0.0004584802663885057,0.00033476686803624034,0.00040341290878131986,0.0005353892338462174,0.0004348528163973242,0.00038835330633446574,0.00041205110028386116,0.0006217870977707207,0.0002753213921096176,0.00019841127505060285
42,0.2653604745864868,0.08936141431331635,0.08097412437200546,0.006733355112373829,0.007391704712063074,0.011881833896040916,0.009711865335702896,0.011242922395467758,0.0011368375271558762,0.005148420576006174,0.002546774921938777,0.010670803487300873,0.005943565163761377,0.0015535576967522502,0.0017029201844707131,0.0031345661263912916,0.004931122530251741,0.4599357545375824,0.0006312732584774494,0.0033757316414266825,0.0031710995826870203,0.003402648027986288,0.0014668676303699613,0.04426654428243637,0.0007754364633001387,0.003042299533262849,0.0016042222268879414,0.0014010559534654021
43,0.19270505011081696,0.057590302079916,0.044897813349962234,0.17314650118350983,0.6356471180915833,0.014445707201957703,0.03462648019194603,0.10294447839260101,0.012635879218578339,0.0035122856497764587,0.007545641157776117,0.008874412626028061,0.0025912357959896326,0.0008275474538095295,0.0026105374563485384,0.002937070792540908,0.0024425082374364138,0.002759630559012294,0.0017205437179654837,0.0016992479795590043,0.0017452649772167206,0.0018236023606732488,0.0030840716790407896,0.006073606666177511,0.004709823057055473,0.003387825097888708,0.0008451982866972685,0.0005892416811548173
44,0.28454482555389404,0.054521769285202026,0.00905280839651823,0.029496077448129654,0.24780993163585663,0.013737338595092297,0.015054368413984776,0.005773082375526428,0.42884141206741333,0.00393302459269762,0.001567256636917591,0.001356602064333856,0.12419145554304123,0.0006892147357575595,0.00357636995613575,0.001957361586391926,0.00107750971801579,0.0012352413032203913,0.0016821384197100997,0.005187234375625849,0.00926070474088192,0.0006439853459596634,0.0010043071815744042,0.0007748008938506246,0.00038201449206098914,0.0006599295884370804,0.0004911159630864859,0.0007538609206676483
45,0.6024254560470581,0.026454025879502296,0.03986568748950958,0.3222150504589081,0.008102738298475742,0.004389534704387188,0.050091587007045746,0.10041605681180954,0.0009132238919846714,0.0016336411936208606,0.0015663204248994589,0.01195073314011097,0.0009698701906017959,0.0007891576387919486,0.002954039489850402,0.0008144070743583143,0.0030137128196656704,0.0007887043757364154,0.0006299344822764397,0.00037830579094588757,0.0008285061339847744,0.0009586141095496714,0.0007736462284810841,0.0009420848800800741,0.0015755421482026577,0.002052345545962453,0.0006614613230340183,0.000307582929963246
46,0.20306934416294098,0.026686614379286766,0.03184026852250099,0.11992800235748291,0.20053695142269135,0.12210620194673538,0.051076944917440414,0.26427605748176575,0.24640657007694244,0.004569997079670429,0.006871237885206938,0.0135769322514534,0.0035072776954621077,0.0007739559514448047,0.0050515602342784405,0.001296567963436246,0.0032307489309459925,0.008837413042783737,0.00038299430161714554,0.002821932313963771,0.03721688687801361,0.001132757170125842,0.001671845791861415,0.005666201934218407,0.0023319709580391645,0.004384782165288925,0.0016174574848264456,0.0003572603454813361
47,0.5774148106575012,0.05055465176701546,0.029485560953617096,0.06518950313329697,0.036711327731609344,0.005265760235488415,0.12328758835792542,0.09681126475334167,0.03499314561486244,0.0015078096184879541,0.0013500693021342158,0.009300029836595058,0.001916811103001237,0.0004486527177505195,0.00891651026904583,0.0004272160294931382,0.004312623757869005,0.0019485664088279009,0.0001330264494754374,0.0005917622474953532,0.0025703106075525284,0.00047155626816675067,0.0005433671176433563,0.001396329840645194,0.000573272816836834,0.00263201049529016,0.0007658923859708011,0.00022290930792223662
48,0.7133705615997314,0.04362441599369049,0.007025314029306173,0.025358404964208603,0.001524503342807293,0.01348118670284748,0.08857421576976776,0.009579882025718689,0.0022216716315597296,0.0057106055319309235,0.04263632744550705,0.0026677041314542294,0.001008026534691453,0.0006539295427501202,0.02026224322617054,0.0006713178008794785,0.0037439335137605667,0.000983389443717897,0.00031808263156563044,0.0009451447986066341,0.00043611961882561445,0.00035599307739175856,0.00096508814021945,0.000394491566112265,0.0003699056396726519,0.0005423534312285483,0.00032875817851163447,0.0003767540620174259
49,0.4397389590740204,0.11502573639154434,0.06888732314109802,0.0255692470818758,0.0009759305394254625,0.0028869237285107374,0.12023940682411194,0.0338013730943203,0.0005982769071124494,0.002319414634257555,0.002400857163593173,0.046957436949014664,0.0022162061650305986,0.0007213695789687335,0.03404926136136055,0.0009581247577443719,0.030393049120903015,0.012543450109660625,0.0005214615375734866,0.000592655735090375,0.0010358340805396438,0.0016529866261407733,0.0007604383281432092,0.0014769454719498754,0.0009370110346935689,0.004969023633748293,0.002479257294908166,0.0011245227651670575
50,0.8266651630401611,0.019838444888591766,0.007217191159725189,0.003395362989977002,0.11123485118150711,0.003569128457456827,0.005675949156284332,0.0014892556937411427,0.13433417677879333,0.0011148061603307724,0.0011409834260120988,0.0008962494903244078,0.0015209154225885868,0.0017005297122523189,0.0013295403914526105,0.0007351954700425267,0.0009137009037658572,0.0007611916516907513,0.00038772705011069775,0.0013477645115926862,0.0020002296660095453,0.00017811362340580672,0.001247410662472248,0.0003166584065183997,0.0003004507452715188,0.00038393065915443003,0.00021827410091646016,8.79628787515685e-05
51,0.31728988885879517,0.10878505557775497,0.03578178957104683,0.07322029024362564,0.004021205939352512,0.004653605632483959,0.06274097412824631,0.0178361963480711,0.0050387904047966,0.000767839141190052,0.0030961802694946527,0.001255659619346261,0.015627209097146988,0.012433793395757675,0.004407225176692009,0.03335803747177124,0.0022935192100703716,0.0008350771386176348,0.0003484650223981589,0.1337760090827942,0.028260521590709686,0.004164790268987417,0.001499143778346479,0.0011524924775585532,0.0001377628359477967,0.0013495679013431072,0.0004943878157064319,0.0022465630900114775
