row,neutral,approval,gratitude,caring,annoyance,optimism,realization,disapproval,confusion,curiosity,excitement,joy,desire,relief,admiration,anger,disappointment,amusement,sadness,surprise,nervousness,pride,fear,disgust,remorse,love,embarrassment,grief
11,0.9452970027923584,0.019462825730443,0.0009046604973264039,0.0030726941768079996,0.0038482206873595715,0.0034747878089547157,0.0035132106859236956,0.0011818396160379052,0.0036146752536296844,0.007366687059402466,0.005868970416486263,0.0029775938019156456,0.0025038074236363173,0.0003443306777626276,0.001834397902712226,0.0022189905866980553,0.0011724438518285751,0.0020978483371436596,0.0010840368922799826,0.0011163624003529549,0.0003262273094151169,0.0002600512816570699,0.0009551093098707497,0.0009135154541581869,0.00036863863351754844,0.003276946721598506,0.00034625540138222277,0.00030579089070670307
12,0.5861794948577881,0.22972576320171356,9.137158485827968e-05,0.0013312293449416757,0.030378073453903198,0.030375098809599876,0.16169260442256927,0.015651162713766098,0.010415364988148212,0.004533783067017794,0.0016599810915067792,0.0016253337962552905,0.0031504849903285503,0.0011749430559575558,0.003143817652016878,0.002033613622188568,0.02869846485555172,0.00936854351311922,0.005173249635845423,0.001723287277854979,0.0013363753678277135,0.0005550816422328353,0.0017466729041188955,0.005591560620814562,0.0015576325822621584,0.005860440898686647,0.005257856100797653,0.0005481588304974139
13,0.3645879626274109,0.3446289002895355,0.0006699193618260324,0.0034692096523940563,0.026577262207865715,0.008510292507708073,0.03145056217908859,0.007130777463316917,0.0009830015478655696,0.0004602655244525522,0.0034327444154769182,0.002779918722808361,0.0019955614116042852,0.0028638248331844807,0.034699175506830215,0.007488544099032879,0.010432028211653233,0.0009200379136018455,0.008481180295348167,0.002211906248703599,0.002052081748843193,0.005593772511929274,0.0332416296005249,0.004011847544461489,0.00035464827669784427,0.001043174765072763,0.001740308478474617,0.0017746132798492908
14,0.42597588896751404,0.050704363733530045,0.006977241951972246,0.002174577210098505,0.004326947499066591,0.0035155685618519783,0.026043202728033066,0.0024041165597736835,0.001406725961714983,0.0011255654972046614,0.14811421930789948,0.293242484331131,0.0022308656480163336,0.01090264692902565,0.044753048568964005,0.001255897688679397,0.0022223598789423704,0.0047799223102629185,0.0016933516599237919,0.008888994343578815,0.001095002400688827,0.015719031915068626,0.0011536518577486277,0.0008075798396021128,0.00035720926825888455,0.005273251328617334,0.0011122513096779585,0.0012142742052674294
15,0.8848644495010376,0.016331791877746582,0.0006453733658418059,0.0016332741361111403,0.005360114853829145,0.034677714109420776,0.00795848947018385,0.003250615205615759,0.002428667154163122,0.0030086510814726353,0.007236990612000227,0.0027535550761967897,0.024457238614559174,0.0005891158943995833,0.004596502985805273,0.0009211939759552479,0.004267348907887936,0.003551990957930684,0.001752974814735353,0.0020772921852767467,0.0006971990806050599,0.0005259274039417505,0.0026107956655323505,0.0017273732228204608,0.0003557394666131586,0.0008268144447356462,0.00042447593295946717,0.0003921072056982666
16,0.05522582679986954,0.16103029251098633,0.005338529124855995,0.3454303741455078,0.0078072333708405495,0.034539833664894104,0.004537475295364857,0.005650627892464399,0.0017085635336115956,0.003106092568486929,0.010465184226632118,0.03656836599111557,0.01213130820542574,0.0031816745176911354,0.04177467152476311,0.008416852913796902,0.0017737022135406733,0.0012249810388311744,0.002578022424131632,0.0007623588899150491,0.0014562190044671297,0.002018543193116784,0.0014777121832594275,0.0011780732311308384,0.0020940934773534536,0.7756624817848206,0.0005046239821240306,0.0009066188358701766
17,0.8483667373657227,0.05529840663075447,0.0005864168051630259,0.0006257649511098862,0.02532479166984558,0.0032999874092638493,0.04515433683991432,0.026536906138062477,0.011165857315063477,0.0015639710472896695,0.0004352264804765582,0.00044394086580723524,0.0006912051467224956,0.0003685629344545305,0.001048868871293962,0.0014731298433616757,0.007698950357735157,0.0007945422548800707,0.0010970932198688388,0.0008596727275289595,0.0002827720600180328,0.00020372765720821917,0.0005377205670811236,0.0019986387342214584,0.00028276722878217697,0.000447062193416059,0.0008675026474520564,0.00021301140077412128
18,0.05285407602787018,0.012028871104121208,0.0019166988786309958,0.0020314413122832775,0.014011424034833908,0.008104451932013035,0.0075639826245605946,0.00843645166605711,0.002527077915146947,0.0026627113111317158,0.002256808802485466,0.05804784223437309,0.001817146549001336,0.0012684937100857496,0.005826225969940424,0.0022107025142759085,0.0032069312874227762,0.9081156253814697,0.0021474396344274282,0.0010607682634145021,0.00045556880650110543,0.0003565601073205471,0.0004094427276868373,0.0015172187704592943,0.0006791179184801877,0.0014540627598762512,0.001305936835706234,0.0002982338482979685
19,0.8494640588760376,0.03072286769747734,0.00014242804900277406,0.0012522091856226325,0.03019845485687256,0.003962588496506214,0.012953871861100197,0.006725145038217306,0.035361792892217636,0.030916744843125343,0.0007279990240931511,0.0005732348654419184,0.0007600974640809,0.00021469767671078444,0.0009825278539210558,0.004869027528911829,0.0038239494897425175,0.002022033091634512,0.0015821914421394467,0.0015027942135930061,0.0005116835236549377,0.00012331412290222943,0.0013958439230918884,0.001708457013592124,0.0002232719853054732,0.0003981076006311923,0.000787669385317713,0.00028181824018247426
20,0.31113940477371216,0.6143987774848938,0.001952777267433703,0.0023653078824281693,0.01503999438136816,0.02937416173517704,0.09825596958398819,0.009580099023878574,0.013434888795018196,0.001458068029023707,0.0006285605486482382,0.0015357498778030276,0.001476108911447227,0.0019102049991488457,0.0038414488080888987,0.0017296792939305305,0.004523350857198238,0.001519436715170741,0.001334299799054861,0.0008351041469722986,0.0008411329472437501,0.0008270969847217202,0.0018043579766526818,0.0014395603211596608,0.0005299588665366173,0.0007874328875914216,0.0008097100653685629,0.00033986978814937174
21,0.0615757554769516,0.011519154533743858,0.001457301783375442,0.005389892030507326,0.3745228052139282,0.003819291479885578,0.005902772769331932,0.29210004210472107,0.014982631430029869,0.009493614546954632,0.0015410666819661856,0.0017028959700837731,0.0015603259671479464,0.0003985757939517498,0.002146672224625945,0.5988574624061584,0.022126352414488792,0.0018279891228303313,0.005651922430843115,0.0022923890501260757,0.0009018793352879584,0.0004831975675188005,0.001962833572179079,0.021761922165751457,0.0009524921188130975,0.0017045154236257076,0.0033230879344046116,0.0006574581493623555
22,0.9491414427757263,0.024765128269791603,0.00039811761234886944,0.0020244698971509933,0.010251281782984734,0.00566784106194973,0.015438816510140896,0.004010363481938839,0.0021810128819197416,0.001137693878263235,0.0013123787939548492,0.0009062941535376012,0.001439913408830762,0.00048237681039609015,0.0013831049436703324,0.0016503564547747374,0.00436899159103632,0.001161872991360724,0.0024314667098224163,0.0006702910759486258,0.0007586707943119109,0.0002849191369023174,0.0019470693077892065,0.0013509561540558934,0.00029933309997431934,0.00039732331060804427,0.0005836555501446128,0.0003294324269518256
23,0.9333581924438477,0.04657645523548126,0.0005716289160773158,0.000887537666130811,0.005566563457250595,0.00404364475980401,0.02364329993724823,0.003953769337385893,0.003325890749692917,0.0008530952618457377,0.00104976212605834,0.0013018375029787421,0.0009662805823609233,0.00045545047032646835,0.001769700669683516,0.0009247678681276739,0.0027619621250778437,0.0019413863774389029,0.0014607287012040615,0.0006452555535361171,0.0003003513556905091,0.00028182816458866,0.0008100619306787848,0.0012746929423883557,0.00038580919499509037,0.0012634226586669683,0.0005145991453900933,0.0002588359930086881
24,0.018387358635663986,0.035466670989990234,0.0021981950849294662,0.002013498917222023,0.0028728912584483624,0.0043850732035934925,0.005082373041659594,0.0032523307017982006,0.002280598506331444,0.0013183809351176023,0.003560273675248027,0.01332087256014347,0.0027928664349019527,0.00037060611066408455,0.13226410746574402,0.001835971837863326,0.0030894509982317686,0.0021309766452759504,0.002201147610321641,0.0014478202210739255,0.0003138210449833423,0.0005577683914452791,0.0006041338783688843,0.0011513206409290433,0.0007914704619906843,0.9100754857063293,0.00036792593891732395,0.0002611992822494358
25,0.8089473843574524,0.1265268325805664,0.0008117557154037058,0.0006889451178722084,0.0071702320128679276,0.0035645931493490934,0.03716687485575676,0.002300719730556011,0.0016545973485335708,0.0007252192590385675,0.0014341383939608932,0.0013819350861012936,0.001016343361698091,0.0006545587093569338,0.005843701772391796,0.0013763863826170564,0.0026348186656832695,0.0016665910370647907,0.0018850869964808226,0.0008950487826950848,0.0003961057518608868,0.0006776422960683703,0.002836949424818158,0.002815256593748927,0.0002641345781739801,0.000873879122082144,0.0006689136498607695,0.0003404399030841887
26,0.7762433886528015,0.02480502240359783,0.0007411198457702994,0.003129838965833187,0.1762349158525467,0.003975661471486092,0.01406871248036623,0.008915958926081657,0.0007044687517918646,0.0005000693490728736,0.0012945259222760797,0.006254285573959351,0.0013111407170072198,0.002045621629804373,0.0016545996768400073,0.015699081122875214,0.01619165576994419,0.005788832902908325,0.0032079496886581182,0.0008039679378271103,0.0005748721887357533,0.0009968032827600837,0.0005672524566762149,0.002916851080954075,0.00038416514871641994,0.0001893700537038967,0.001797504723072052,0.0005106707685627043
27,0.14977212250232697,0.020564185455441475,0.0003586251405067742,0.0018460574792698026,0.008619735948741436,0.005024426616728306,0.01002239529043436,0.004104010295122862,0.117469921708107,0.5601827502250671,0.027730155736207962,0.007536322809755802,0.0034619064535945654,0.0004492299922276288,0.009886751882731915,0.005840794183313847,0.0033163067419081926,0.004361833445727825,0.0017024590633809566,0.061377231031656265,0.0018908412894234061,0.00021103753533679992,0.003388503100723028,0.002298947423696518,0.0006223049713298678,0.16241224110126495,0.0016634926432743669,0.0005206837668083608
28,0.9675098061561584,0.015045568346977234,0.0009137683664448559,0.0013617908116430044,0.005743004847317934,0.0023622349835932255,0.006158496718853712,0.002753333654254675,0.002020435407757759,0.0013928082771599293,0.002090949099510908,0.0020936988294124603,0.001374826766550541,0.0003561203775461763,0.0028391596861183643,0.0021894793026149273,0.0025882376357913017,0.0020678224973380566,0.002174127148464322,0.0007562512182630599,0.000336402008542791,0.0003323639975860715,0.0011826239060610533,0.001550254295580089,0.00034936564043164253,0.0012302937684580684,0.0005044941208325326,0.0004016979073639959
29,0.10341885685920715,0.012608915567398071,0.0007684529991820455,0.001577896997332573,0.6263347864151001,0.003500566352158785,0.010374685749411583,0.04551337659358978,0.0034356978721916676,0.001992824487388134,0.0009025902254506946,0.0019167455611750484,0.0012748325243592262,0.00034446301287971437,0.001785155152902007,0.39835017919540405,0.020785268396139145,0.009131645783782005,0.002778460970148444,0.0014934167265892029,0.0004609935567714274,0.0005621893214993179,0.0007252800860442221,0.022113120183348656,0.0005450323806144297,0.0005557399708777666,0.004590189084410667,0.0003677069616969675
30,0.963499128818512,0.01103720162063837,0.0007715225801803172,0.0009315729257650673,0.008579578250646591,0.0015875969547778368,0.004254520405083895,0.002380616031587124,0.002675723982974887,0.002532311948016286,0.004336716141551733,0.002724372548982501,0.000927465851418674,0.00032519889646209776,0.003139237640425563,0.004159091040492058,0.002148402389138937,0.003262046491727233,0.001421291963197291,0.0015745823038741946,0.0003620979841798544,0.0004126037529204041,0.001541749807074666,0.002330775372684002,0.0002731343265622854,0.0010869421530514956,0.0008520631236024201,0.0003686484997160733
31,0.9696527123451233,0.011720367707312107,0.000941006641369313,0.0009976745350286365,0.006935346405953169,0.002127007581293583,0.007109372410923243,0.005109075922518969,0.003280721139162779,0.0017350568668916821,0.0018331777537241578,0.0018199908081442118,0.001298114424571395,0.0003754407516680658,0.002676599659025669,0.0027479042764753103,0.005310534965246916,0.002105388790369034,0.0038148965686559677,0.0010688748443499207,0.00046841223957017064,0.00032020179787650704,0.0017847880953922868,0.00229550595395267,0.0004632957570720464,0.001398882013745606,0.000777019071392715,0.0005868464941158891
32,0.29465505480766296,0.024466589093208313,0.0004003570065833628,0.0031253728084266186,0.38471975922584534,0.022095179185271263,0.012756341136991978,0.05300741270184517,0.0012692447053268552,0.0007135072955861688,0.00332998251542449,0.002824113704264164,0.017895961180329323,0.0010135879274457693,0.0006207053083926439,0.1105213463306427,0.04259820654988289,0.003454614896327257,0.007396114524453878,0.0010979704093188047,0.001832010573707521,0.0008736207382753491,0.007874586619436741,0.018331585451960564,0.0007488281698897481,0.0006371393101289868,0.005391006823629141,0.0005262490594759583
33,0.076869897544384,0.007637806702405214,0.0009208662086166441,0.005740277469158173,0.1662861704826355,0.005780484993010759,0.005253508687019348,0.030830619856715202,0.005443943664431572,0.009234648197889328,0.0020871993619948626,0.003548434702679515,0.002610758412629366,0.00037085331859998405,0.0046950154937803745,0.8484063148498535,0.010930757969617844,0.004005601163953543,0.016064902767539024,0.0025096542667597532,0.0009001549915410578,0.0007516561890952289,0.00452674925327301,0.013371330685913563,0.0014243278419598937,0.004252672661095858,0.0024068786296993494,0.0015375965740531683
34,0.9364197254180908,0.024934450164437294,0.0005799380596727133,0.006502636708319187,0.01594466157257557,0.0023052128963172436,0.006567288190126419,0.004919365514069796,0.0009112496045418084,0.0008868748554959893,0.0004966843407601118,0.0018902294104918838,0.0009106099605560303,0.0006613223231397569,0.002320332685485482,0.0037385004106909037,0.004209975246340036,0.0035783485509455204,0.004968931898474693,0.0002839935477823019,0.0004461721982806921,0.0003419692220631987,0.001112632337026298,0.0030805275309830904,0.0005381566588766873,0.001148853451013565,0.000706670165527612,0.0005874133785255253
35,0.17422783374786377,0.7088875770568848,0.0028945172671228647,0.006666108034551144,0.0030451021157205105,0.013339047320187092,0.021405884996056557,0.005397522822022438,0.0024787711445242167,0.0017777440370991826,0.0038165459409356117,0.004475430119782686,0.0014787102118134499,0.0028203963302075863,0.11173900216817856,0.000512651342432946,0.0009804593864828348,0.0009166241507045925,0.0005713611608371139,0.0008116250392049551,0.0003485382767394185,0.0018017954425886273,0.0005863740225322545,0.0008655149140395224,0.0002592595701571554,0.0072182780131697655,0.00023965715081430972,0.00022719560365658253
36,0.48183441162109375,0.1062738448381424,0.00035114792990498245,0.002432523062452674,0.1105194240808487,0.005178447812795639,0.058854538947343826,0.021137038245797157,0.0006193001172505319,0.00029298069421201944,0.0008562321891076863,0.0016455223085358739,0.0023996501695364714,0.001999286701902747,0.0011838017962872982,0.009747539646923542,0.06917977333068848,0.0010063550435006618,0.030327096581459045,0.0007107831188477576,0.0016744710737839341,0.0008493835921399295,0.0029510902240872383,0.006077044177800417,0.0008385248947888613,0.0007561103557236493,0.0028309463523328304,0.0010322517482563853
37,0.5207557678222656,0.09929586946964264,0.0012981656473129988,0.023936867713928223,0.014448116533458233,0.02914390154182911,0.0058267866261303425,0.012437290512025356,0.0014874422922730446,0.005666924640536308,0.0027789275627583265,0.0013897635508328676,0.3534321188926697,0.0008467064471915364,0.00694746570661664,0.0022570588625967503,0.004395551048219204,0.0008380373474210501,0.0017804877134039998,0.00036332206218503416,0.0005437774234451354,0.0007942939409986138,0.0008363631786778569,0.0018721154192462564,0.0006019652937538922,0.0026361860800534487,0.00034910894464701414,0.0004075787728652358
38,0.6290069818496704,0.008389472961425781,0.0004849392280448228,0.0016410077223554254,0.008629806339740753,0.003459378844127059,0.005294750444591045,0.003892841748893261,0.23384417593479156,0.3987945020198822,0.001135174767114222,0.0005867804866284132,0.0012829076731577516,0.0001404957874910906,0.0009016357362270355,0.00279696355573833,0.0017454386688768864,0.0013983919052407146,0.001439986051991582,0.003759545972570777,0.0004366208449937403,5.801432052976452e-05,0.0014256230788305402,0.0013619516976177692,0.0003928364021703601,0.0012492529349401593,0.0006897820858284831,0.00031866051722317934
39,0.9485710859298706,0.013097107410430908,0.000991912093013525,0.0008486579172313213,0.012394753284752369,0.0018008626066148281,0.010302795097231865,0.011882270686328411,0.0018659000052139163,0.0008555051754228771,0.0007077276823110878,0.0011110330233350396,0.000879137369338423,0.00043043214827775955,0.0024673198349773884,0.0024765897542238235,0.010086910799145699,0.0012437955010682344,0.004186408594250679,0.0006485197227448225,0.00027774402406066656,0.00029530434403568506,0.0007793445256538689,0.0019303609151393175,0.0005410340381786227,0.0006521122995764017,0.0008393003372475505,0.00046146861859597266
40,0.8717771172523499,0.02390194870531559,0.00034853562829084694,0.0009790839394554496,0.04275587946176529,0.0012373091885820031,0.008229751139879227,0.0069538503885269165,0.0008197356364689767,0.0005030945176258683,0.0008186451159417629,0.0012486593332141638,0.0008252504048869014,0.0003317299415357411,0.0014015976339578629,0.012254110537469387,0.003973596263676882,0.003177231177687645,0.002939133904874325,0.0004435233713593334,0.0002782417868729681,0.0003668339049909264,0.001526696258224547,0.008438598364591599,0.00031284152646549046,0.0007585320272482932,0.0014057825319468975,0.00035996048245579004
41,0.7678288221359253,0.042133938521146774,0.0005985050229355693,0.003480232786387205,0.07189305126667023,0.002547031734138727,0.01467624120414257,0.14711222052574158,0.0010735061950981617,0.0004519542562775314,0.0003805480373557657,0.0008379578357562423,0.0007439604960381985,0.0005360045470297337,0.0016750770155340433,0.012961653992533684,0.007054721005260944,0.001156738493591547,0.0017774353036656976,0.0003934352716896683,0.00025407184148207307,0.0003325700236018747,0.0005692521226592362,0.002149652922526002,0.00031198313808999956,0.0005229244125075638,0.0007413758430629969,0.0002970258938148618
42,0.649549663066864,0.03302923962473869,0.0006232789601199329,0.002797668566927314,0.0730426087975502,0.0034397051203995943,0.030299248173832893,0.009286705404520035,0.0008883350528776646,0.0005602932651527226,0.0005149617791175842,0.0012324043782427907,0.002037310041487217,0.0019436291186138988,0.0016633666818961501,0.009994453750550747,0.08064394444227219,0.0005849236040376127,0.04955796152353287,0.0008416492491960526,0.0019969178829342127,0.0007940249051898718,0.0046706837601959705,0.007949978113174438,0.0014718460151925683,0.0005335737951099873,0.004215017426759005,0.0019625709392130375
43,0.9071481823921204,0.0790100246667862,0.00061402702704072,0.0008013796177692711,0.013928556814789772,0.0025393760297447443,0.01997966133058071,0.004483209922909737,0.000756756286136806,0.00036390460445545614,0.001089024357497692,0.0015148938400670886,0.0009084377670660615,0.0006233092863112688,0.004351289011538029,0.0022174539044499397,0.004301497247070074,0.0012256806949153543,0.0013338341377675533,0.0005089575424790382,0.0001557117502670735,0.0005415551131591201,0.0003997243184130639,0.001584359211847186,0.00029369720141403377,0.0013228630414232612,0.0005382420495152473,0.00023391983995679766
44,0.03925931826233864,0.021819811314344406,0.011910475790500641,0.040843117982149124,0.07178442180156708,0.8999403119087219,0.009321419522166252,0.02133137173950672,0.002851152326911688,0.0021243132650852203,0.0018804220017045736,0.0027787135913968086,0.06579844653606415,0.0013220719993114471,0.010161204263567924,0.020577961578965187,0.01921563409268856,0.003761362750083208,0.0031224892009049654,0.002092416165396571,0.0009200764470733702,0.0020889679435640574,0.002436924958601594,0.00601959740743041,0.0033703134395182133,0.002782743889838457,0.0009873436065390706,0.0010276869870722294
45,0.8908393383026123,0.018981344997882843,0.0006114417337812483,0.001319048460572958,0.04400615021586418,0.0027189687825739384,0.015467814169824123,0.08732675015926361,0.006112573202699423,0.0011918355012312531,0.00039678168832324445,0.00055220618378371,0.0006725310231558979,0.0002814388426486403,0.0008870866149663925,0.005584292579442263,0.0057718176394701,0.0013186458963900805,0.0013050317065790296,0.0006280512316152453,0.000301471067359671,0.0001680381246842444,0.0008224642951972783,0.003166037844493985,0.00024271580332424492,0.00029164826264604926,0.0008579635759815574,0.00025347518385387957
46,0.4675001800060272,0.025365173816680908,0.0003424569731578231,0.0021750209853053093,0.4888055920600891,0.004889997653663158,0.01002991572022438,0.03249102830886841,0.00169352104421705,0.0009287555585615337,0.0006426505860872567,0.0010062241926789284,0.0017083064885810018,0.000345907814335078,0.0009663371019996703,0.09672699868679047,0.016233067959547043,0.003538950113579631,0.001920157577842474,0.0005439723609015346,0.00039017345989122987,0.0004096428456250578,0.0006319013773463666,0.012483308091759682,0.00027360033709555864,0.0003267156716901809,0.002125154249370098,0.0002590441145002842
47,0.7836996912956238,0.026505818590521812,0.0009554724674671888,0.0014280370669439435,0.015271077863872051,0.003912472166121006,0.029798077419400215,0.2550840377807617,0.006031858269125223,0.0007249739137478173,0.0010257497197017074,0.0012051849626004696,0.0010632150806486607,0.0008527384488843381,0.001422604196704924,0.002029039664193988,0.008354293182492256,0.00117145583499223,0.001655529486015439,0.001843816484324634,0.0004181364784017205,0.0003088190860580653,0.0008249878883361816,0.0009784330613911152,0.0003699960943777114,0.0004635177319869399,0.0007580846431665123,0.00032255888800136745
48,0.3248494565486908,0.1656835973262787,0.000553723075427115,0.004957294091582298,0.2689363360404968,0.009411616250872612,0.007587323430925608,0.02858870103955269,0.001310666324570775,0.0011535919038578868,0.0014710816321894526,0.0014352512080222368,0.001969167497009039,0.0005243206396698952,0.0035999685060232878,0.20402324199676514,0.0054733664728701115,0.0019852311816066504,0.0011953049106523395,0.0009733039769344032,0.0002886546135414392,0.0008262536721304059,0.0011024210834875703,0.007302563171833754,0.00020893187320325524,0.001186590176075697,0.0010867909295484424,0.00032269267830997705
49,0.7505972981452942,0.009440221823751926,0.0005477749509736896,0.0006319645908661187,0.07456645369529724,0.0025752210058271885,0.024475667625665665,0.1006336659193039,0.08410536497831345,0.02046070620417595,0.0006198743940331042,0.0005043849814683199,0.0004892625729553401,0.00025153043679893017,0.0012640582863241434,0.006487658247351646,0.03149166330695152,0.0008874822524376214,0.002272814977914095,0.0077273002825677395,0.0006119818426668644,0.0001412173151038587,0.0007758288993500173,0.0018923123134300113,0.00042642830521799624,0.0003377325483597815,0.001868712017312646,0.0004369143571238965
50,0.38012805581092834,0.005363771691918373,0.0006613024743273854,0.0011031689355149865,0.019986771047115326,0.0021896439138799906,0.00353986700065434,0.004542558919638395,0.12249056994915009,0.6484806537628174,0.0022464285138994455,0.000957262993324548,0.000851330638397485,0.0001406735391356051,0.0025928420946002007,0.00520691741257906,0.0022801633458584547,0.004073924385011196,0.0008592988597229123,0.011554728262126446,0.0003832254733424634,5.9050435083918273e-05,0.0007001998019404709,0.0014586318284273148,0.0002963295264635235,0.0006719902739860117,0.0008628391078673303,0.0002603571629151702
51,0.1606234461069107,0.7476568222045898,0.004810873419046402,0.005784868262708187,0.0058426386676728725,0.052614498883485794,0.037609249353408813,0.018826201558113098,0.0856224074959755,0.007267513312399387,0.003025873564183712,0.004438640549778938,0.0034411847591400146,0.0024788572918623686,0.06875505298376083,0.0010379519080743194,0.002273684600368142,0.0010863452916964889,0.0005279149627313018,0.001185090746730566,0.0006134026334621012,0.001816380419768393,0.0010035884333774447,0.0011279972968623042,0.0005792287411168218,0.003573390655219555,0.00035425880923867226,0.0002770957362372428
