row,neutral,caring,approval,optimism,desire,annoyance,admiration,gratitude,disapproval,excitement,realization,anger,curiosity,relief,love,pride,joy,disappointment,confusion,disgust,fear,nervousness,sadness,remorse,surprise,amusement,grief,embarrassment
11,0.9666846394538879,0.00124979333486408,0.014643757604062557,0.00224476819857955,0.0013448667014017701,0.006956188939511776,0.0040035792626440525,0.0012568490346893668,0.0024083047173917294,0.003348438534885645,0.007282649166882038,0.002145842183381319,0.001237816526554525,0.0005974725936539471,0.0016905039083212614,0.0006084663909859955,0.0036638237070292234,0.002922190586104989,0.0019595723133534193,0.0027054352685809135,0.0015627116663381457,0.0004232308128848672,0.002145203063264489,0.0004379568272270262,0.0011270204558968544,0.0025663161650300026,0.0004670730559155345,0.0008603868773207068
12,0.4314565658569336,0.13959257304668427,0.11707007139921188,0.026182182133197784,0.008361497893929482,0.007945448160171509,0.0071123442612588406,0.0922054648399353,0.003434328595176339,0.004174652975052595,0.007586541119962931,0.001161580323241651,0.0027893451042473316,0.005980230867862701,0.0007555863703601062,0.0013296391116455197,0.00449251988902688,0.0007923594093881547,0.0023490218445658684,0.0004463008954189718,0.0006814071675762534,0.000787789816968143,0.0006672741146758199,0.0006722147227264941,0.00046023831237107515,0.00044744444312527776,0.00034235185012221336,0.0002738793264143169
13,0.025458024814724922,0.0028114093001931906,0.09757626056671143,0.007014342118054628,0.002492145635187626,0.03363221511244774,0.7328988313674927,0.005780643783509731,0.2986293435096741,0.003701422829180956,0.013610262423753738,0.010433677583932877,0.001329009304754436,0.0019473370630294085,0.09805957973003387,0.004011074081063271,0.006069321651011705,0.06429127603769302,0.008900348097085953,0.0076726460829377174,0.0008793417946435511,0.0004432064015418291,0.004662997554987669,0.0015669851563870907,0.0031368809286504984,0.0012027450138702989,0.0008831829763948917,0.001774714794009924
14,0.2572762072086334,0.007146012503653765,0.14156892895698547,0.020571500062942505,0.0016653586644679308,0.0060847848653793335,0.6061325669288635,0.0029516711365431547,0.004739714786410332,0.002369202207773924,0.008053427562117577,0.0007776594720780849,0.0010425697546452284,0.000953687122091651,0.0019763316959142685,0.0019576717168092728,0.0028449827805161476,0.0015345336869359016,0.0012992789270356297,0.0008111862116493285,0.000319360668072477,0.00015585479559376836,0.0004648422764148563,0.00015012428048066795,0.000434219284215942,0.0011516704689711332,0.00016493060684297234,0.00019544200040400028
15,0.04321592301130295,0.0030748245771974325,0.13976114988327026,0.007893798872828484,0.0010572925675660372,0.004007237497717142,0.6206105351448059,0.007433739956468344,0.013227221556007862,0.005599501542747021,0.0106559032574296,0.0015729317674413323,0.2694787085056305,0.000837871222756803,0.006933379918336868,0.0008009799639694393,0.004150143824517727,0.0030532877426594496,0.32028836011886597,0.0013630910543724895,0.0009823369327932596,0.0005680361064150929,0.0015914563555270433,0.0008632017998024821,0.004393243696540594,0.0023923886474221945,0.00047391687985509634,0.0006504664779640734
16,0.07254526764154434,0.0008312707068398595,0.154843270778656,0.0046917456202209,0.0008748118998482823,0.006076738703995943,0.8798899054527283,0.002694463822990656,0.003764206310734153,0.0062167951837182045,0.009560415521264076,0.00133483053650707,0.001435794634744525,0.0006357599049806595,0.005251512862741947,0.0027886054012924433,0.004448062740266323,0.002201937371864915,0.001389941549859941,0.0014192821690812707,0.00034344749292358756,9.928812505677342e-05,0.0004902516375295818,0.00013187990407459438,0.0016346352640539408,0.0023967809975147247,0.00019482485367916524,0.00027606706134974957
17,0.018998052924871445,0.0013880915939807892,0.060661543160676956,0.006079853046685457,0.0019007237860932946,0.03765325993299484,0.9355461001396179,0.015334703959524632,0.017217125743627548,0.00552430609241128,0.012647795490920544,0.008137853816151619,0.0012852968648076057,0.002200889866799116,0.002266338560730219,0.009602701291441917,0.0071341851726174355,0.020828858017921448,0.0016977149061858654,0.005580348894000053,0.0008410888258367777,0.00032528850715607405,0.0021760333329439163,0.00044220435665920377,0.0034510199911892414,0.0025066814851015806,0.0007194547797553241,0.0014437469653785229
18,0.005916866008192301,0.019263064488768578,0.0663561001420021,0.07416171580553055,0.08723240345716476,0.004189423285424709,0.8328995108604431,0.06540250033140182,0.005694921128451824,0.02420293539762497,0.0051149423234164715,0.004157662857323885,0.005255923606455326,0.0016417094739153981,0.6732511520385742,0.006466316990554333,0.027749978005886078,0.0029797276947647333,0.002679782221093774,0.0017825424438342452,0.001278465148061514,0.0006391667411662638,0.002166024874895811,0.001736360602080822,0.004039157647639513,0.0012900162255391479,0.0008282010676339269,0.0005237205186858773
19,0.013447276316583157,0.003432020079344511,0.1550922691822052,0.021676335483789444,0.00259881978854537,0.013579485937952995,0.8339837193489075,0.005781553685665131,0.01541641540825367,0.004914428573101759,0.40458980202674866,0.003608034923672676,0.0065533495508134365,0.007563362829387188,0.01973002217710018,0.014939336106181145,0.0154576376080513,0.05061019957065582,0.04055798053741455,0.0042391023598611355,0.0038792751729488373,0.0034020449966192245,0.015248035080730915,0.010813948698341846,0.013669520616531372,0.013564727269113064,0.003892584703862667,0.014667320065200329
20,0.7353166937828064,0.001164723071269691,0.008997448720037937,0.0032328241504728794,0.0013281943975016475,0.007153096608817577,0.0010865336516872048,0.0006301882094703615,0.0026414894964545965,0.0014279934111982584,0.007359705399721861,0.001421918859705329,0.24803303182125092,0.00017886859131976962,0.0012615841114893556,7.338167051784694e-05,0.0007656840607523918,0.0019578628707677126,0.2003265768289566,0.0009008396882563829,0.0008171222871169448,0.00043305192957632244,0.0011951648630201817,0.000416335096815601,0.0036076889373362064,0.0011648701038211584,0.0002641020982991904,0.0005461585824377835
21,0.3296610713005066,0.0013095432659611106,0.48382341861724854,0.01028367504477501,0.0013579974183812737,0.005220761988312006,0.16093654930591583,0.0026520933024585247,0.0028009468223899603,0.004713154397904873,0.03777110204100609,0.0006526821525767446,0.0005500975530594587,0.0020767070818692446,0.003444185247644782,0.0032494738698005676,0.004444744437932968,0.0018772885669022799,0.0008269192185252905,0.0014497317606583238,0.0005710764089599252,0.00021119011216796935,0.00048271604464389384,0.00019911078561563045,0.00109807716216892,0.0018035270040854812,0.00023599897394888103,0.0003564148209989071
22,0.2719714343547821,0.001516513992100954,0.01896124705672264,0.004090691450983286,0.0018512847600504756,0.12742352485656738,0.004191596060991287,0.0008007933502085507,0.6198363304138184,0.0010792212560772896,0.017017370089888573,0.005975793581455946,0.0049443552270531654,0.000769037171266973,0.0016074849991127849,0.0003611526917666197,0.0008348762057721615,0.2550024390220642,0.03673650324344635,0.008283587172627449,0.0009780802065506577,0.0012590141268447042,0.0052282861433923244,0.0020514463540166616,0.0025018276646733284,0.0009415662498213351,0.0005803961539641023,0.005084287840873003
23,0.06329729408025742,0.004376016557216644,0.16279613971710205,0.009963799268007278,0.0021362719126045704,0.056182678788900375,0.11151926964521408,0.009635272435843945,0.8074659705162048,0.0023546775337308645,0.014006194658577442,0.007600335869938135,0.0035266862250864506,0.0019947399850934744,0.004983012098819017,0.0015063616447150707,0.0027900668792426586,0.04788651689887047,0.025778168812394142,0.006805616896599531,0.0007515802280977368,0.0005269381799735129,0.0024061906151473522,0.0016884594224393368,0.0016176830977201462,0.0018283982062712312,0.0005882047116756439,0.002038101200014353
24,0.006428815424442291,0.00281568244099617,0.02647382952272892,0.005323631223291159,0.002211039187386632,0.004250538535416126,0.8564317226409912,0.010161562822759151,0.004878572188317776,0.0065882583148777485,0.004905407782644033,0.00359072326682508,0.0022641948889940977,0.0006299861124716699,0.6774044632911682,0.002047936897724867,0.016518615186214447,0.0036603733897209167,0.002891744254156947,0.0014929893659427762,0.0008333311416208744,0.00030831072945147753,0.002250723773613572,0.0007460577762685716,0.002993370871990919,0.0029837777838110924,0.00046755705261603,0.000559699721634388
25,0.011325045488774776,0.005250890273600817,0.062362853437662125,0.034768205136060715,0.10903758555650711,0.009270106442272663,0.938075840473175,0.005278819240629673,0.008217480964958668,0.04167470335960388,0.007856464944779873,0.004964588209986687,0.07241359353065491,0.0014850752195343375,0.018209518864750862,0.006534843239933252,0.009355708956718445,0.00848886277526617,0.017090868204832077,0.003013589419424534,0.0023489012382924557,0.0018596515292301774,0.0034630547743290663,0.0010761023731902242,0.008843015879392624,0.0017094745999202132,0.001219225930981338,0.000915716344024986
26,0.008825850673019886,0.002362048253417015,0.037699323147535324,0.004195594694465399,0.002262450521811843,0.003138572210446,0.7317513823509216,0.008707588538527489,0.0033155300188809633,0.010582534596323967,0.005374071653932333,0.002134429756551981,0.0014941535191610456,0.0009400356793776155,0.7198246717453003,0.0025702519342303276,0.04365214705467224,0.0024642925709486008,0.0019685463048517704,0.0010159013327211142,0.0006478278082795441,0.00029081362299621105,0.0016242802375927567,0.0005149526987224817,0.0027658932376652956,0.002309696050360799,0.00040872639510780573,0.00043028441723436117
27,0.016386792063713074,0.00171684252563864,0.045575518161058426,0.0038039812352508307,0.0009986188961192966,0.003315914422273636,0.9493445754051208,0.006221941206604242,0.0042368690483272076,0.006078942678868771,0.005055954679846764,0.001529495813883841,0.001976453233510256,0.0006554254796355963,0.012948819436132908,0.00300821615383029,0.007175142411142588,0.0024137143045663834,0.0016771625960245728,0.0007352297543548048,0.00041468633571639657,0.00016134243924170732,0.0013318780111148953,0.0003207554400432855,0.002179209142923355,0.0017447932623326778,0.0003260563244111836,0.0003160045889671892
28,0.4743731915950775,0.0013175092171877623,0.0049049402587115765,0.0027782933320850134,0.0009753308841027319,0.011466937139630318,0.0011940383119508624,0.0005370628787204623,0.003556753508746624,0.001590641913935542,0.00490207364782691,0.0027638280298560858,0.4897814393043518,0.00014134988305158913,0.0009865382453426719,5.510262053576298e-05,0.0007781972526572645,0.0025837398134171963,0.28211265802383423,0.0010104182874783874,0.0010985112749040127,0.0005412134923972189,0.0011974353110417724,0.0003959758614655584,0.009781427681446075,0.0014213313115760684,0.00028447943623177707,0.0008001179085113108
29,0.8444665670394897,0.000853201374411583,0.1315246969461441,0.003409778233617544,0.0005557333352044225,0.006356712430715561,0.004738437477499247,0.001232812413945794,0.005947442725300789,0.0004857766325585544,0.024540740996599197,0.0009269106085412204,0.0004703309678006917,0.000440330826677382,0.000902346451766789,0.00029646800248883665,0.0006418569828383625,0.00297077395953238,0.0013443954521790147,0.0010572592727839947,0.0003620141069404781,0.00014834328612778336,0.000815502367913723,0.00026863699895329773,0.0003409152268432081,0.0008540667477063835,0.00015686311235185713,0.0002915848745033145
30,0.9608113169670105,0.0012417210964486003,0.01110318023711443,0.0024098630528897047,0.00085256906459108,0.012317041866481304,0.0014023660914972425,0.0006942710606381297,0.004207800608128309,0.0010695364326238632,0.0049499040469527245,0.0032695105765014887,0.0020851464942097664,0.0001981938403332606,0.000531156430952251,0.00017237338761333376,0.0009027420892380178,0.0022300027776509523,0.0032951603643596172,0.001581536140292883,0.0008032546611502767,0.00024683389347046614,0.0011728437384590507,0.00023164866433944553,0.0006923578912392259,0.0019170301966369152,0.00023674291151110083,0.0004805692587979138
31,0.10962704569101334,0.002195255132392049,0.8316037058830261,0.008305089548230171,0.0018633470172062516,0.006827785633504391,0.009573161602020264,0.002243023831397295,0.005565199069678783,0.007613020949065685,0.027656640857458115,0.0014944252325221896,0.0049154991284012794,0.0024313766043633223,0.003574279136955738,0.0008237832225859165,0.005400385707616806,0.001372064813040197,0.005188201554119587,0.0017604436725378036,0.0011610282817855477,0.0005725323571823537,0.0010728917550295591,0.00035730344825424254,0.0020586298778653145,0.002636536955833435,0.0002900311374105513,0.0006587887764908373
32,0.9282892346382141,0.0028179152868688107,0.05752623453736305,0.007263709791004658,0.001437099650502205,0.0076371124014258385,0.0030102075543254614,0.00046392728108912706,0.004535018466413021,0.0006565768271684647,0.008594418875873089,0.0012115054996684194,0.0030397449154406786,0.00029189526685513556,0.0012280207592993975,0.00020085606956854463,0.0007927933475002646,0.001375366235151887,0.00714225834235549,0.0011236233403906226,0.0004583116096910089,0.0002040762483375147,0.0005898670642636716,0.00019674032228067517,0.00030632104608230293,0.00092836853582412,0.00014554511290043592,0.00019817760039586574
33,0.8864049911499023,0.0032254571560770273,0.08946578949689865,0.015788458287715912,0.0014030240708962083,0.01813402771949768,0.0032338674645870924,0.0006947078509256244,0.0043197814375162125,0.001018113805912435,0.006715188734233379,0.002654199255630374,0.0011114859953522682,0.00031184099498204887,0.00045828145812265575,0.00027639366453513503,0.00046127705718390644,0.0016296912217512727,0.0010379375889897346,0.0014826722908765078,0.0004583954578265548,0.0001288443454541266,0.0004972366732545197,0.00014409393770620227,0.0004724165191873908,0.0012502082390710711,0.0001246890315087512,0.0002560769789852202
34,0.5713529586791992,0.5533987283706665,0.02602866291999817,0.008716343902051449,0.0024720763321965933,0.020385492593050003,0.003473387798294425,0.002529917284846306,0.008925785310566425,0.0010234889341518283,0.006782224867492914,0.006124220322817564,0.0013797488063573837,0.003045950550585985,0.002578241750597954,0.0007431856938637793,0.0024809192400425673,0.0029430435970425606,0.0011447557481005788,0.0015807653544470668,0.0026940025854855776,0.002589509589597583,0.006623529363423586,0.0018821347039192915,0.00039824462146498263,0.001383823691867292,0.0013683235738426447,0.0008856136701069772
35,0.9422820806503296,0.0015685077523812652,0.009419474750757217,0.0012545108329504728,0.0009168590768240392,0.023218082264065742,0.0015987440710887313,0.0005455181235447526,0.0032360078766942024,0.0015176964225247502,0.003059144364669919,0.009091787971556187,0.0016048760153353214,0.00021444256708491594,0.0009012350928969681,0.0002331945433979854,0.0013349080691114068,0.003045584075152874,0.001171269454061985,0.0030404573772102594,0.0009716724161989987,0.0002710638800635934,0.002123346086591482,0.00025873977574519813,0.0007000526529736817,0.003017377108335495,0.0003110455290880054,0.0007895070593804121
36,0.24076959490776062,0.0013104166137054563,0.41317424178123474,0.0049944063648581505,0.0032279035076498985,0.008116547018289566,0.014692813158035278,0.0016891475534066558,0.0038739244919270277,0.31422293186187744,0.030623752623796463,0.002320854924619198,0.003559928620234132,0.0072610690258443356,0.0028442239854484797,0.005906632170081139,0.0801350399851799,0.001978413201868534,0.003735861973837018,0.0018435778329148889,0.002301157684996724,0.0019320235587656498,0.0011038723168894649,0.00028098063194192946,0.011251168325543404,0.00958093162626028,0.000598300015553832,0.001365381060168147
37,0.08662746846675873,0.004692090675234795,0.05534079298377037,0.003534878371283412,0.00171680748462677,0.4591347277164459,0.007910504937171936,0.0008370070136152208,0.017929205670952797,0.0020432001911103725,0.004628905560821295,0.5994420051574707,0.041988957673311234,0.00040212683961726725,0.0018801697297021747,0.0006238260539248586,0.0030220497865229845,0.010088619776070118,0.009575312957167625,0.01323968730866909,0.0009043464087881148,0.0006809263722971082,0.0022059704642742872,0.00040275524952448905,0.002981775440275669,0.004366414155811071,0.0006448965286836028,0.0019631744362413883
38,0.6674476861953735,0.005229161586612463,0.018346067517995834,0.0031111727003008127,0.0013123268727213144,0.046915873885154724,0.0010607171570882201,0.0007005965453572571,0.33992964029312134,0.0005597096169367433,0.012418433092534542,0.007064647972583771,0.0006234480533748865,0.0007956328918226063,0.000669733970426023,0.0003005352627951652,0.0010996503988280892,0.027617687359452248,0.0012941856402903795,0.0015595076838508248,0.0005821554805152118,0.0005466897855512798,0.010521135292947292,0.0009424772579222918,0.0006329193711280823,0.001000046031549573,0.0005896858056075871,0.001017910661175847
39,0.4314565658569336,0.13959257304668427,0.11707007139921188,0.026182182133197784,0.008361497893929482,0.007945448160171509,0.0071123442612588406,0.0922054648399353,0.003434328595176339,0.004174652975052595,0.007586541119962931,0.001161580323241651,0.0027893451042473316,0.005980230867862701,0.0007555863703601062,0.0013296391116455197,0.00449251988902688,0.0007923594093881547,0.0023490218445658684,0.0004463008954189718,0.0006814071675762534,0.000787789816968143,0.0006672741146758199,0.0006722147227264941,0.00046023831237107515,0.00044744444312527776,0.00034235185012221336,0.0002738793264143169
40,0.9388009309768677,0.001713956124149263,0.01367565430700779,0.0032697112765163183,0.0020246817730367184,0.029554327949881554,0.0021075515542179346,0.0004034521116409451,0.0026358652394264936,0.0026323599740862846,0.008825946599245071,0.0036052470095455647,0.0008092776988632977,0.0006704329280182719,0.0003553527349140495,0.0004519841750152409,0.0032190950587391853,0.006086396984755993,0.0008542515570297837,0.0015727309510111809,0.0009133513667620718,0.0005429692100733519,0.0027230549603700638,0.00025024902424775064,0.0008075197692960501,0.004017499275505543,0.00033797958167269826,0.0006691233720630407
41,0.07977160066366196,0.03393872082233429,0.06259331107139587,0.01097247563302517,0.00969330407679081,0.0352960042655468,0.007673216518014669,0.002353322459384799,0.21762441098690033,0.0020956036169081926,0.010179002769291401,0.025756442919373512,0.0020083733834326267,0.0011598223354667425,0.7944016456604004,0.0006812996580265462,0.0069865817204117775,0.013453274965286255,0.004577510990202427,0.004443010780960321,0.0009394070948474109,0.0008246985962614417,0.004728544037789106,0.002138231648132205,0.0009236117475666106,0.0018308060243725777,0.0008076271042227745,0.0010825095232576132
42,0.07335815578699112,0.0011059780372306705,0.07730615884065628,0.013182198628783226,0.0010412867413833737,0.011103776283562183,0.8991550803184509,0.008313316851854324,0.024206804111599922,0.0022960794158279896,0.02303616888821125,0.0016563792014494538,0.002461470430716872,0.0009086814243346453,0.0016405696514993906,0.0032878045458346605,0.001714622718282044,0.01703891158103943,0.0066863493993878365,0.0017130662454292178,0.0006701064994558692,0.00025653786724433303,0.0014453137991949916,0.000517621636390686,0.002740380121394992,0.0014908022712916136,0.0004420153272803873,0.0008285416406579316
43,0.054983533918857574,0.0014996177051216364,0.1431620866060257,0.004450489766895771,0.0008950154879130423,0.0024290471337735653,0.8618807792663574,0.005202233791351318,0.002334857126697898,0.006722339428961277,0.008177175186574459,0.0007835500291548669,0.0016092330915853381,0.0008651459356769919,0.010460987687110901,0.003192543750628829,0.008758063428103924,0.0012243277160450816,0.0018215584568679333,0.00043862994061782956,0.00024096178822219372,0.00010821597970789298,0.000586240494158119,0.00021838796965312213,0.0012663081288337708,0.0012491773813962936,0.0002126526233041659,0.00019593177421484143
44,0.11844749748706818,0.0007426561205647886,0.008803004398941994,0.0031546014361083508,0.0019969057757407427,0.005884724669158459,0.02282356657087803,0.0006917052669450641,0.0015183945652097464,0.016535744071006775,0.006801106035709381,0.0014881761744618416,0.0027507413178682327,0.0009155404986813664,0.006875889375805855,0.0007536282646469772,0.08149148523807526,0.0018603225471451879,0.0015495214611291885,0.0017639969009906054,0.0005709474207833409,0.0004122774116694927,0.0012878278503194451,0.00047381751937791705,0.0055161756463348866,0.7964216470718384,0.0003865639155264944,0.0013675015652552247
45,0.8673994541168213,0.00040175343747250736,0.07749082148075104,0.0041349162347614765,0.0009267720161005855,0.004540601279586554,0.00815398059785366,0.0006161321653053164,0.003720573615282774,0.001438780571334064,0.039775602519512177,0.0005757591570727527,0.0017556268721818924,0.0003689387231133878,0.0012853691587224603,0.0003623124212026596,0.0008049062453210354,0.003124493407085538,0.008269395679235458,0.002165250014513731,0.0008303614449687302,0.0003179713385179639,0.0008328686817549169,0.00022600126976612955,0.0015009235357865691,0.001098022679798305,0.00019608614093158394,0.00045521612628363073
46,0.008862634189426899,0.015846461057662964,0.04441145434975624,0.013325316831469536,0.012777045369148254,0.005498189479112625,0.034249451011419296,0.010664775036275387,0.006034514866769314,0.017185581848025322,0.006955843418836594,0.004367774352431297,0.0025252082850784063,0.00521846441552043,0.8916809558868408,0.001870704465545714,0.5874590277671814,0.003985588904470205,0.0037091835401952267,0.0017170836217701435,0.0009748789016157389,0.001601202180609107,0.009029896929860115,0.0031732197385281324,0.0015792729100212455,0.012377766892313957,0.0009693764732219279,0.0009608746040612459
47,0.014503519050776958,0.00323908100835979,0.07503319531679153,0.012353535741567612,0.032068267464637756,0.0030446054879575968,0.6858528852462769,0.0034213997423648834,0.003481254680082202,0.017377715557813644,0.004705823492258787,0.0017493480117991567,0.0026231121737509966,0.0008037392981350422,0.667898952960968,0.0024086586199700832,0.03196972236037254,0.0026283906772732735,0.0017033086623996496,0.0014293505810201168,0.0005156811093911529,0.0002634816337376833,0.0014009717851877213,0.00045219191815704107,0.0019700094126164913,0.0015528041403740644,0.0003656592161860317,0.00032640871359035373
48,0.8849336504936218,0.0026367127429693937,0.1601267158985138,0.004745911341160536,0.0021501716692000628,0.004069258458912373,0.00572486687451601,0.0007601039833389223,0.0025000825989991426,0.0020572843495756388,0.02633083052933216,0.000549711228813976,0.0006032566889189184,0.0013894333969801664,0.004605478141456842,0.0006488990038633347,0.003086400916799903,0.002584209432825446,0.0008950270712375641,0.0015284722903743386,0.0008335078018717468,0.00046813327935524285,0.001491970382630825,0.0003804190782830119,0.0004910623538307846,0.0015424172161146998,0.0003140868211630732,0.00044827713281847537
49,0.03726176172494888,0.0016952365403994918,0.028884639963507652,0.03196895495057106,0.004184097051620483,0.00394444540143013,0.5402272939682007,0.002141819102689624,0.0032877970952540636,0.09169355779886246,0.01059696264564991,0.001258319360204041,0.0647183284163475,0.0010938377818092704,0.0023959921672940254,0.002055327408015728,0.0051904343999922276,0.003330040955916047,0.007531210780143738,0.001309914980083704,0.0018364342395216227,0.0007226524758152664,0.0009462332236580551,0.0003585179802030325,0.42391276359558105,0.0025391611270606518,0.0006917300052009523,0.0007864644285291433
50,0.04000168293714523,0.007762445602566004,0.1867586225271225,0.03959187865257263,0.012179650366306305,0.0020166439935564995,0.17340728640556335,0.0024807092268019915,0.004718348849564791,0.005518867634236813,0.009381642565131187,0.001306541496887803,0.0029677655547857285,0.0007997741340659559,0.856524646282196,0.0012175970477983356,0.014718838967382908,0.0022870241664350033,0.006119457073509693,0.0009895038092508912,0.000796460488345474,0.0004930205177515745,0.0011740202317014337,0.0008537283865734935,0.001228984328918159,0.0012008545454591513,0.00032463695970363915,0.0002852779580280185
51,0.8559774160385132,0.0008166314219124615,0.10511047393083572,0.003967838827520609,0.0008045377908274531,0.008075925521552563,0.0033970659133046865,0.0006034861435182393,0.015886593610048294,0.00042084630695171654,0.027668332681059837,0.0008631384698674083,0.0009496974525973201,0.0003565152292139828,0.0009074104600585997,0.00021595600992441177,0.0005284828948788345,0.0039032469503581524,0.004566558171063662,0.0013778486754745245,0.0004255473322700709,0.0001762590982252732,0.0008151480578817427,0.00023897149367257953,0.0004694806120824069,0.0006287929718382657,0.00014714960707351565,0.0002977301483042538
